Ingredient,SMILES,score
diclofenac,C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=CC=C2Cl)Cl,4.604203224182129
iron bisglycinate,C(C(=O)O)N.C(C(=O)O)N.[Fe],4.604216575622559
copper citrate,C(C(=O)O)C(CC(=O)O)(C(=O)O)O.[Cu+2].[Cu+2],4.604972839355469
l-arginine ethyl ester,CCOC(=O)C(CCCN=C(N)N)N,4.6060333251953125
arginine ethyl ester,CCOC(=O)C(CCCN=C(N)N)N,4.6060333251953125
neurosyn,CCC1(C(=O)NCNC1=O)C2=CC=CC=C2,4.608592987060547
calcium glycerophosphate,C(C(CO)OP(=O)([O-])[O-])O.[Ca+2],4.6173906326293945
tetrasodium edta,C(CN(CC(=O)[O-])CC(=O)[O-])N(CC(=O)[O-])CC(=O)[O-].[Na+].[Na+].[Na+].[Na+],4.617932319641113
disodium ethylenediaminetetraacetic acid,C(CN(CC(=O)[O-])CC(=O)[O-])N(CC(=O)[O-])CC(=O)[O-].[Na+].[Na+].[Na+].[Na+],4.617932319641113
phosphatase,C1=CC(=CC=C1[N+](=O)[O-])OP(=O)([O-])[O-].O.O.O.O.O.O.[Na+].[Na+],4.619190216064453
n-acetylglucosamine,CC(=O)NC(C=O)C(C(C(CO)O)O)O,4.626081466674805
cetyl myristoleate,CCCCCCCCCCCCCCCCOC(=O)CCCCCCCC=CCCCC,4.62763786315918
allulose,C(C(C(C(C(=O)CO)O)O)O)O,4.636473655700684
strontium carbonate,C(=O)([O-])[O-].[Sr+2],4.637692451477051
mucin,C(C(C(C(=O)O)O)O)(C(C(=O)O)O)O,4.648007392883301
d-glucarate,C(C(C(C(=O)O)O)O)(C(C(=O)O)O)O,4.648007392883301
calcium beta-hydroxybutyrate,CC(CC(=O)[O-])O.CC(CC(=O)[O-])O.[Ca+2],4.648573875427246
calcium beta hydroxybutyrate,CC(CC(=O)[O-])O.CC(CC(=O)[O-])O.[Ca+2],4.648573875427246
kaempferol,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,4.648865699768066
vanadyl sulfate pentahydrate,O.O.O.O.O.[O-]S(=O)(=O)[O-].O=[V+2],4.6497802734375
zinc l-carnosine,C1=C(N=C[N-]1)CC(C(=O)[O-])NC(=O)CCN.[Zn+2],4.651674270629883
zinc carnosine,C1=C(N=C[N-]1)CC(C(=O)[O-])NC(=O)CCN.[Zn+2],4.651674270629883
dried ferrous sulfate,O.[O-]S(=O)(=O)[O-].[Fe+2],4.655060768127441
zinc acetate,CC(=O)[O-].CC(=O)[O-].[Zn+2],4.656435012817383
edta disodium,C(CN(CC(=O)O)CC(=O)[O-])N(CC(=O)O)CC(=O)[O-].[Na+].[Na+],4.659849166870117
ornithine-alpha-ketoglutarate,C(CC(C(=O)O)N)CN.C(CC(=O)O)C(=O)C(=O)O,4.660170555114746
l-ornithine alpha-ketoglutarate,C(CC(C(=O)O)N)CN.C(CC(=O)O)C(=O)C(=O)O,4.660170555114746
zinc-carnosine,C1=C(NC=N1)CC(C(=O)O)N=C(CCN)[O-].[Zn],4.66302490234375
monosodium l-glutamate,C(CC(=O)O)C(C(=O)[O-])N.[Na+],4.663415908813477
calcium bicarbonate,C(=O)(O)[O-].C(=O)(O)[O-].[Ca+2],4.6673078536987305
coq 10,CC1=C(C(=O)C(=C(C1=O)OC)OC)CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C,4.667727470397949
kaneka q10,CC1=C(C(=O)C(=C(C1=O)OC)OC)CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C,4.667727470397949
co q10,CC1=C(C(=O)C(=C(C1=O)OC)OC)CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C,4.667727470397949
co-q10,CC1=C(C(=O)C(=C(C1=O)OC)OC)CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C,4.667727470397949
ubidecarenone,CC1=C(C(=O)C(=C(C1=O)OC)OC)CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C,4.667727470397949
coq10,CC1=C(C(=O)C(=C(C1=O)OC)OC)CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C,4.667727470397949
calcium gluconate monohydrate,C(C(C(C(C(C(=O)[O-])O)O)O)O)O.C(C(C(C(C(C(=O)[O-])O)O)O)O)O.O.[Ca+2],4.668393135070801
cysteine,C(C(C(=O)O)N)S,4.669284820556641
l-cysteine,C(C(C(=O)O)N)S,4.669284820556641
calcium ascorbate dihydrate,C(C(C1C(=C(C(=O)O1)[O-])O)O)O.C(C(C1C(=C(C(=O)O1)[O-])O)O)O.O.O.[Ca+2],4.671517372131348
ferric glycinate,C(C(=O)[O-])N.C(C(=O)[O-])N.C(C(=O)[O-])N.[Fe+3],4.671527862548828
biopterin,CC(C(C1=CN=C2C(=N1)C(=O)NC(=N2)N)O)O,4.674164772033691
l-ascorbic acid,C(C(C1C(=C(C(=O)O1)O)O)O)O,4.675922393798828
vitamin c (ascorbic acid),C(C(C1C(=C(C(=O)O1)O)O)O)O,4.675922393798828
ester c,C(C(C1C(=C(C(=O)O1)O)O)O)O,4.675922393798828
ascorbic acid,C(C(C1C(=C(C(=O)O1)O)O)O)O,4.675922393798828
vitamin c,C(C(C1C(=C(C(=O)O1)O)O)O)O,4.675922393798828
glucosamine sulfate sodium chloride,C(C(C(C(C(C=O)N)O)O)O)O.C(C(C(C(C(C=O)N)O)O)O)O.OS(=O)(=O)O.[Na+].[Na+].[Cl-].[Cl-],4.681758880615234
tryptamine,C1=CC=C2C(=C1)C(=CN2)CCN,4.689867973327637
hyacinth,[O-][Si]([O-])([O-])[O-].[Zr+4],4.692304611206055
copper sulfate,[O-]S(=O)(=O)[O-].[Cu+2],4.698396682739258
cupric sulfate,[O-]S(=O)(=O)[O-].[Cu+2],4.698396682739258
zinc chelazome,C(C(=O)[O-])N.C(C(=O)[O-])N.[Zn+2],4.70046329498291
zinc glycinate,C(C(=O)[O-])N.C(C(=O)[O-])N.[Zn+2],4.70046329498291
zinc bisglycinate,C(C(=O)[O-])N.C(C(=O)[O-])N.[Zn+2],4.70046329498291
moranoline,C1C(C(C(C(N1)CO)O)O)O,4.701677322387695
1-deoxynojirimycin,C1C(C(C(C(N1)CO)O)O)O,4.701677322387695
dolomite,C(=O)([O-])[O-].C(=O)([O-])[O-].[Mg+2].[Ca+2],4.70499324798584
aniracetam,COC1=CC=C(C=C1)C(=O)N2CCCC2=O,4.707648277282715
ester-c,C(C(C1C(=C(C(=O)O1)[O-])O)O)O.C(C(C1C(=C(C(=O)O1)[O-])O)O)O.[Ca+2],4.708398818969727
calcium ascorbate,C(C(C1C(=C(C(=O)O1)[O-])O)O)O.C(C(C1C(=C(C(=O)O1)[O-])O)O)O.[Ca+2],4.708398818969727
zinc sulfate,[O-]S(=O)(=O)[O-].[Zn+2],4.715400695800781
l-tyrosine ethyl ester,CCOC(=O)C(CC1=CC=C(C=C1)O)N,4.720995903015137
calcium threonate,C(C(C(C(=O)[O-])O)O)O.C(C(C(C(=O)[O-])O)O)O.[Ca+2],4.72203254699707
allantoin,C1(C(=O)NC(=O)N1)NC(=O)N,4.722277641296387
pyrroloquinoline quinone disodium salt,C1=C(C2=C(C(=O)C(=O)C3=C2NC(=C3)C(=O)O)N=C1C(=O)[O-])C(=O)[O-].[Na+].[Na+],4.722813606262207
g63,C1C(C(C(C(N1)CO)O)O)N,4.72517204284668
glucono delta-lactone,C(C1C(C(C(C(=O)O1)O)O)O)O,4.725202560424805
glucono delta lactone,C(C1C(C(C(C(=O)O1)O)O)O)O,4.725202560424805
gluconolactone,C(C1C(C(C(C(=O)O1)O)O)O)O,4.725202560424805
l-valine ethyl ester,CCOC(=O)C(C(C)C)N,4.730828285217285
eds,CS(=O)(=O)OCCOS(=O)(=O)C,4.731932640075684
n-acetyl-cysteine,CC(=O)NC(CS)C(=O)O,4.736699104309082
n-acetyl-l-cysteine,CC(=O)NC(CS)C(=O)O,4.736699104309082
n-acetylcysteine,CC(=O)NC(CS)C(=O)O,4.736699104309082
n-acetyl cysteine,CC(=O)NC(CS)C(=O)O,4.736699104309082
acetylcysteine,CC(=O)NC(CS)C(=O)O,4.736699104309082
5-methoxytryptamine hcl,COC1=CC2=C(C=C1)NC=C2CCN.Cl,4.7435102462768555
5-methoxytryptamine hydrochloride,COC1=CC2=C(C=C1)NC=C2CCN.Cl,4.7435102462768555
ec,C(CNC(CS)C(=O)O)NC(CS)C(=O)O,4.74748420715332
iron aspartate,C(C(C(=O)O)N)C(=O)O.[Fe],4.748048782348633
theobromine,CN1C=NC2=C1C(=O)NC(=O)N2C,4.75900936126709
xantheose,CN1C=NC2=C1C(=O)NC(=O)N2C,4.75900936126709
calcium succinate,C(CC(=O)[O-])C(=O)[O-].[Ca+2],4.761548042297363
l-menthol,CC1CCC(C(C1)O)C(C)C,4.763950347900391
menthol,CC1CCC(C(C1)O)C(C)C,4.763950347900391
oyster shell,C(=O)([O-])[O-].[Ca+2],4.767553329467773
ground limestone,C(=O)([O-])[O-].[Ca+2],4.767553329467773
calcium carbonate,C(=O)([O-])[O-].[Ca+2],4.767553329467773
oyster shell calcium,C(=O)([O-])[O-].[Ca+2],4.767553329467773
cis-vaccenic acid,CCCCCCC=CCCCCCCCCCC(=O)O,4.768471717834473
vaccenic acid,CCCCCCC=CCCCCCCCCCC(=O)O,4.768471717834473
ajoene,C=CCSSC=CCS(=O)CC=C,4.76851749420166
sodium d aspartate,C(C(C(=O)[O-])N)C(=O)[O-].[Na+].[Na+],4.770035743713379
sodium d-aspartate,C(C(C(=O)[O-])N)C(=O)[O-].[Na+].[Na+],4.770035743713379
l-arginine monohydrate,C(CC(C(=O)O)N)CN=C(N)N.O,4.776503562927246
safranal,CC1=C(C(CC=C1)(C)C)C=O,4.779965400695801
calcium aspartate anhydrous,C(C(C(=O)[O-])N)C(=O)[O-].[Ca+2],4.782107353210449
calcium aspartate,C(C(C(=O)[O-])N)C(=O)[O-].[Ca+2],4.782107353210449
vitamin u,C[S+](C)CCC(C(=O)O)N.[Cl-],4.783407211303711
magnesium ascorbate,C(C(C1C(=C(C(=O)O1)[O-])O)O)O.C(C(C1C(=C(C(=O)O1)[O-])O)O)O.[Mg+2],4.784440994262695
calcium orotate,C1=C(NC(=O)NC1=O)C(=O)[O-].C1=C(NC(=O)NC1=O)C(=O)[O-].[Ca+2],4.785819053649902
silver nitrate,[N+](=O)([O-])[O-].[Ag+],4.786075592041016
margaroleic acid,CCCCCCCC=CCCCCCCCC(=O)O,4.7869157791137695
alpha ketoglutaric acid,C(CC(=O)O)C(=O)C(=O)O,4.787389755249023
akg,C(CC(=O)O)C(=O)C(=O)O,4.787389755249023
alpha ketoglutarate,C(CC(=O)O)C(=O)C(=O)O,4.787389755249023
alpha-ketoglutaric acid,C(CC(=O)O)C(=O)C(=O)O,4.787389755249023
zinc sulfate monohydrate,O.[O-]S(=O)(=O)[O-].[Zn+2],4.7875213623046875
calcium formate,C(=O)[O-].C(=O)[O-].[Ca+2],4.787778854370117
calcium butyrate,CCCC(=O)[O-].CCCC(=O)[O-].[Ca+2],4.789629936218262
l-glutamine hydrochloride,C(CC(=O)N)C(C(=O)O)N.Cl,4.791849136352539
ketoisocaproic acid calcium,CC(C)CC(=O)C(=O)[O-].CC(C)CC(=O)C(=O)[O-].[Ca+2],4.805225372314453
(s)-2-amino-5-guanidinopentanoic acid,C(CC(C(=O)O)N)CN=C(N)N,4.805763244628906
dl-arginine,C(CC(C(=O)O)N)CN=C(N)N,4.805763244628906
l arginine,C(CC(C(=O)O)N)CN=C(N)N,4.805763244628906
l-arginine,C(CC(C(=O)O)N)CN=C(N)N,4.805763244628906
arginine,C(CC(C(=O)O)N)CN=C(N)N,4.805763244628906
manganese ascorbate,C(C(C1C(=C(C(=O)O1)[O-])O)O)O.C(C(C1C(=C(C(=O)O1)[O-])O)O)O.[Mn+2],4.806138038635254
dha,C1C(C(C(OC1(C(=O)O)O)C(=O)O)O)O,4.807598114013672
gamma butyrobetaine,C[N+](C)(C)CCCC(=O)[O-],4.8092145919799805
gamma-butyrobetaine,C[N+](C)(C)CCCC(=O)[O-],4.8092145919799805
manganese glycinate,C(C(=O)[O-])N.C(C(=O)[O-])N.[Mn+2],4.810368537902832
(s)-2-amino-5-guanidinopentanoic acid hydrochloride,C(CC(C(=O)O)N)CN=C(N)N.Cl,4.81068229675293
arginine hcl,C(CC(C(=O)O)N)CN=C(N)N.Cl,4.81068229675293
l-arginine hcl,C(CC(C(=O)O)N)CN=C(N)N.Cl,4.81068229675293
arginine hydrochloride,C(CC(C(=O)O)N)CN=C(N)N.Cl,4.81068229675293
arginine monohydrochloride,C(CC(C(=O)O)N)CN=C(N)N.Cl,4.81068229675293
l-arginine hydrochloride,C(CC(C(=O)O)N)CN=C(N)N.Cl,4.81068229675293
suntheanine,CCNC(=O)CCC(C(=O)O)N,4.811740875244141
theanine,CCNC(=O)CCC(C(=O)O)N,4.811740875244141
n-ethyl-l-glutamine,CCNC(=O)CCC(C(=O)O)N,4.811740875244141
l-theanine,CCNC(=O)CCC(C(=O)O)N,4.811740875244141
glutamic acid hcl,C(CC(=O)O)C(C(=O)O)N.Cl,4.812459945678711
glutamic acid hydrochloride,C(CC(=O)O)C(C(=O)O)N.Cl,4.812459945678711
l-glutamic acid hydrochloride,C(CC(=O)O)C(C(=O)O)N.Cl,4.812459945678711
l-glutamic acid hcl,C(CC(=O)O)C(C(=O)O)N.Cl,4.812459945678711
magnesium orotate,C1=C(NC(=O)NC1=O)C(=O)[O-].C1=C(NC(=O)NC1=O)C(=O)[O-].[Mg+2],4.812839508056641
tricreatine citrate,CN(CC(=O)O)C(=N)N.CN(CC(=O)O)C(=N)N.CN(CC(=O)O)C(=N)N.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,4.8156633377075195
dicreatine citrate,CN(CC(=O)O)C(=N)N.CN(CC(=O)O)C(=N)N.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,4.8156633377075195
lysine acetate,CC(=O)O.C(CCN)CC(C(=O)O)N,4.817294120788574
l-lysine acetate,CC(=O)O.C(CCN)CC(C(=O)O)N,4.817294120788574
sodium starch glycolate,CCCS(=O)(=O)CC(=O)NC1=CC=C(C=C1)F,4.817456245422363
2'-deoxyadenosine,C1C(C(OC1N2C=NC3=C(N=CN=C32)N)CO)O,4.818061828613281
zinc ascorbate,C(C(C1C(=C(C(=O)O1)[O-])O)O)O.C(C(C1C(=C(C(=O)O1)[O-])O)O)O.[Zn+2],4.8183183670043945
aplodan,CN(CCOP(=O)(O)O)C(=N)N,4.8201093673706055
creatinol-o-phosphate,CN(CCOP(=O)(O)O)C(=N)N,4.8201093673706055
cop,CN(CCOP(=O)(O)O)C(=N)N,4.8201093673706055
creatinol o-phosphate,CN(CCOP(=O)(O)O)C(=N)N,4.8201093673706055
eugenol,COC1=C(C=CC(=C1)CC=C)O,4.821331024169922
dihomo-gamma-linolenic acid,CCCCCC=CCC=CCC=CCCCCCCC(=O)O,4.821571350097656
cinnamaldehyde,C1=CC=C(C=C1)C=CC=O,4.821745872497559
molybdenum ascorbate,C(C(C1C(=C(C(=O)O1)[O-])O)O)O.C(C(C1C(=C(C(=O)O1)[O-])O)O)O.C(C(C1C(=C(C(=O)O1)[O-])O)O)O.C(C(C1C(=C(C(=O)O1)[O-])O)O)O.[Mo+4],4.824593544006348
l-valine ethyl ester hcl,CCOC(=O)C(C(C)C)N.Cl,4.825987815856934
l-valine ethyl ester hydrochloride,CCOC(=O)C(C(C)C)N.Cl,4.825987815856934
gluconic acid,C(C(C(C(C(C(=O)O)O)O)O)O)O,4.827001571655273
taurine hydrochloride,C(CS(=O)(=O)O)N.Cl,4.828713417053223
calcium hydroxycitrate,C(C(=O)[O-])C(C(C(=O)[O-])O)(C(=O)[O-])O.C(C(=O)[O-])C(C(C(=O)[O-])O)(C(=O)[O-])O.[Ca+2].[Ca+2].[Ca+2],4.831647872924805
alpha-hydroxyisocaproic acid,CC(C)CC(C(=O)O)O,4.833208084106445
hica,CC(C)CC(C(=O)O)O,4.833208084106445
leucic acid,CC(C)CC(C(=O)O)O,4.833208084106445
hydroxyisocaproic acid,CC(C)CC(C(=O)O)O,4.833208084106445
hydroxy-isocaproic acid,CC(C)CC(C(=O)O)O,4.833208084106445
dl-a-hydroxyisocaproic acid,CC(C)CC(C(=O)O)O,4.833208084106445
a-hydroxyisocaproic acid,CC(C)CC(C(=O)O)O,4.833208084106445
eicosadienoic acid,CCCCCC=CCC=CCCCCCCCCCC(=O)O,4.834165573120117
hydroxylysine,C(CC(C(=O)O)N)C(CN)O,4.834205627441406
l-hydroxylysine,C(CC(C(=O)O)N)C(CN)O,4.834205627441406
n-acetyl-l-methionine,CC(=O)NC(CCSC)C(=O)O,4.834782600402832
sodium lauryl sulfate,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],4.835725784301758
l-isoleucine ethyl ester,CCC(C)C(C(=O)OCC)N,4.837432861328125
n-carbamylglutamate,C(CC(=O)O)C(C(=O)O)NC(=O)N,4.838067054748535
glucosamine hcl,C(C(C(C(C(C=O)N)O)O)O)O.Cl,4.843171119689941
d-glucosamine hydrochloride,C(C(C(C(C(C=O)N)O)O)O)O.Cl,4.843171119689941
glucosamine hydrochloride,C(C(C(C(C(C=O)N)O)O)O)O.Cl,4.843171119689941
zinc orotate,C1=C(NC(=O)NC1=O)C(=O)[O-].C1=C(NC(=O)NC1=O)C(=O)[O-].[Zn+2],4.844797134399414
wintergreen,COC(=O)C1=CC=CC=C1O,4.845099449157715
theobromine hydrochloride,CN1C=NC2=C1C(=O)NC(=O)N2C.Cl,4.845221519470215
colour,CCN(C)CCC1=CNC2=C1C(=CC=C2)O,4.845720291137695
terra alba,O.O.[O-]S(=O)(=O)[O-].[Ca+2],4.854305267333984
gypsum fibrosum,O.O.[O-]S(=O)(=O)[O-].[Ca+2],4.854305267333984
inositol phosphate,C1(C(C(C(C(C1O)O)OP(=O)(O)O)O)O)O,4.859160423278809
inositol monophosphate,C1(C(C(C(C(C1O)O)OP(=O)(O)O)O)O)O,4.859160423278809
ligustilide,CCCC=C1C2=C(C=CCC2)C(=O)O1,4.861645698547363
glycomacropeptides,CCC(C)C(C(=O)NC(CC(=O)N)C(=O)NC(C(C)O)C(=O)NC(C(C)C)C(=O)NC(CCC(=O)N)C(=O)NC(C(C)C)C(=O)NC(C(C)O)C(=O)NC(CO)C(=O)NC(C(C)O)C(=O)NC(C)C(=O)NC(C(C)C)C(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C1CCCN1C(=O)C2CCCN2C(=O)C(CO)NC(=O)C(CCC(=O)O)NC(=O)C(C(C)CC)NC(=O)C(C(C)C)NC(=O)C(CCC(=O)O)NC(=O)C3CCCN3C(=O)C(CO)NC(=O)C(CC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(C(C)O)NC(=O)C(C)NC(=O)C(C(C)C)NC(=O)C(C(C)O)NC(=O)C(CO)NC(=O)C(CCC(=O)O)NC(=O)C(C(C)C)NC(=O)C(C)NC(=O)C(CCC(=O)O)NC(=O)C(C(C)O)NC(=O)C(C(C)O)NC(=O)C4CCCN4C(=O)C(C(C)O)NC(=O)C(CO)NC(=O)C(C(C)O)NC(=O)C5CCCN5C(=O)C(CCC(=O)O)NC(=O)CNC(=O)C(CO)NC(=O)C(C)NC(=O)C(C(C)CC)NC(=O)C(C(C)O)NC(=O)C(CC(=O)N)NC(=O)C(C(C)CC)NC(=O)C(C(C)O)NC(=O)C6CCCN6C(=O)C(C(C)CC)NC(=O)C(CCC(=O)O)NC(=O)C(C(C)O)NC(=O)C(CCCCN)NC(=O)C(CC(=O)O)NC(=O)C(CCC(=O)N)NC(=O)C(CC(=O)N)NC(=O)C(CCCCN)NC(=O)C(CCCCN)NC(=O)C7CCCN7C(=O)C8CCCN8C(=O)C(C(C)CC)NC(=O)C(C)NC(=O)C(CCSC)N,4.862936019897461
d-uridine,C1=CN(C(=O)NC1=O)C2C(C(C(O2)CO)O)O,4.86769962310791
uridine,C1=CN(C(=O)NC1=O)C2C(C(C(O2)CO)O)O,4.86769962310791
potassium carbonate,C(=O)([O-])[O-].[K+].[K+],4.867753028869629
octanoate,CCCCCCCC(=O)[O-],4.870656967163086
magnesium arginate,C(CC(C(=O)[O-])N)CN=C(N)N.C(CC(C(=O)[O-])N)CN=C(N)N.[Mg+2],4.874543190002441
guar,C1C(C(OC1N2C=NC3=C(N=CN=C32)N)COP(=O)(O)OP(=O)([O-])OP(=O)(O)[O-])O.[Na+].[Na+],4.876075744628906
6am,C1(=NC(=NC(=O)N1)N)N,4.876099586486816
cetoleic acid,CCCCCCCCCCC=CCCCCCCCCCC(=O)O,4.876895904541016
monopotassium aspartate,C(C(C(=O)[O-])N)C(=O)O.[K+],4.885653495788574
syringic acid,COC1=CC(=CC(=C1O)OC)C(=O)O,4.886628150939941
hordenine hcl,CN(C)CCC1=CC=C(C=C1)O.Cl,4.89013671875
hordenine hydrochloride,CN(C)CCC1=CC=C(C=C1)O.Cl,4.89013671875
panthenol,CC(C)(CO)C(C(=O)NCCCO)O,4.892399787902832
d panthenol,CC(C)(CO)C(C(=O)NCCCO)O,4.892399787902832
dexpantenol,CC(C)(CO)C(C(=O)NCCCO)O,4.892399787902832
dexpanthenol,CC(C)(CO)C(C(=O)NCCCO)O,4.892399787902832
d-panthenol,CC(C)(CO)C(C(=O)NCCCO)O,4.892399787902832
n-phenylethyl dimethylamine citrate,CN(C)CCC1=CC=CC=C1.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,4.892902374267578
artesunate,CC1CCC2C(C(OC3C24C1CCC(O3)(OO4)C)OC(=O)CCC(=O)O)C,4.900023460388184
dibasic calcium phosphate,OP(=O)([O-])[O-].[Ca+2],4.900079727172852
dicalcium phosphate anhydrous,OP(=O)([O-])[O-].[Ca+2],4.900079727172852
dicalcium phosphate,OP(=O)([O-])[O-].[Ca+2],4.900079727172852
dibasic calcium phosphate anhydrous,OP(=O)([O-])[O-].[Ca+2],4.900079727172852
calcium acid phosphate,OP(=O)([O-])[O-].[Ca+2],4.900079727172852
calcium hydrogen phosphate,OP(=O)([O-])[O-].[Ca+2],4.900079727172852
potassium pyruvate,CC(=O)C(=O)[O-].[K+],4.900479316711426
docosahexaenoic acid ethyl ester,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC,4.901430130004883
cis-linoleic acid,CCCCC=CCC=CCCCCCCCC(=O)O,4.902203559875488
d-glucosamine sulphate,C(C1C(C(C(C(O1)O)N)O)O)O.OS(=O)(=O)O,4.902651786804199
phenibut,C1=CC=C(C=C1)C(CC(=O)O)CN,4.902896881103516
beta-phenyl-gamma-aminobutyric acid,C1=CC=C(C=C1)C(CC(=O)O)CN,4.902896881103516
4-amino-3-phenylbutyric acid,C1=CC=C(C=C1)C(CC(=O)O)CN,4.902896881103516
cetyl oleate,CCCCCCCCCCCCCCCCOC(=O)CCCCCCCC=CCCCCCCCC,4.903294563293457
cetyl caprate,CCCCCCCCCCCCCCCCOC(=O)CCCCCCCCC,4.903593063354492
cetearyl alcohol,CCCCCCCCCCCCCCCCCCO.CCCCCCCCCCCCCCCCO,4.909107208251953
gamma-linolenic acid,CCCCCC=CCC=CCC=CCCCCC(=O)O,4.910662651062012
gamma linolenic acid,CCCCCC=CCC=CCC=CCCCCC(=O)O,4.910662651062012
gamma-linoleic acid,CCCCCC=CCC=CCC=CCCCCC(=O)O,4.910662651062012
l-5-methyltetrahydrofolate,CN1C(CNC2=C1C(=O)NC(=N2)N)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,4.91750431060791
methyl folate,CN1C(CNC2=C1C(=O)NC(=N2)N)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,4.91750431060791
l-methylfolate,CN1C(CNC2=C1C(=O)NC(=N2)N)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,4.91750431060791
l-5-mthf,CN1C(CNC2=C1C(=O)NC(=N2)N)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,4.91750431060791
levomefolic acid,CN1C(CNC2=C1C(=O)NC(=N2)N)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,4.91750431060791
(6s)-5-methyltetrahydrofolic acid,CN1C(CNC2=C1C(=O)NC(=N2)N)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,4.91750431060791
5-methyl tetrahydrofolate,CN1C(CNC2=C1C(=O)NC(=N2)N)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,4.91750431060791
(6s)-5-methyltetrahydrofolate,CN1C(CNC2=C1C(=O)NC(=N2)N)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,4.91750431060791
5-mthf,CN1C(CNC2=C1C(=O)NC(=N2)N)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,4.91750431060791
(6s)-5-mthf,CN1C(CNC2=C1C(=O)NC(=N2)N)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,4.91750431060791
5 methyltetrahydrofolate,CN1C(CNC2=C1C(=O)NC(=N2)N)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,4.91750431060791
5-methyltetrahydrofolate,CN1C(CNC2=C1C(=O)NC(=N2)N)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,4.91750431060791
l-methyltetrahydrofolate,CN1C(CNC2=C1C(=O)NC(=N2)N)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,4.91750431060791
benzoin,C1=CC=C(C=C1)C(C(=O)C2=CC=CC=C2)O,4.918279647827148
doconexent,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)O,4.918545722961426
docosahexanoic acid,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)O,4.918545722961426
docosahexaenoic acid,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)O,4.918545722961426
algal dha,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)O,4.918545722961426
sodium caprate,CCCCCCCCCC(=O)[O-].[Na+],4.919445037841797
potassium ascorbate,C(C(C1C(=C(C(=O)O1)O)[O-])O)O.[K+],4.920476913452148
selenocysteine,C(C(C(=O)O)N)[SeH],4.92091178894043
mag phos,O.O.O.OP(=O)([O-])[O-].[Mg+2],4.922287940979004
magnesia phosphorica,O.O.O.OP(=O)([O-])[O-].[Mg+2],4.922287940979004
chromium citrate,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[Cr+3],4.92526912689209
carvacrol,CC1=C(C=C(C=C1)C(C)C)O,4.926556587219238
nervonic acid,CCCCCCCCC=CCCCCCCCCCCCCCC(=O)O,4.9275712966918945
eicosatrienoic acid,CCC=CCC=CCC=CCCCCCCCCCC(=O)O,4.92930793762207
citrate,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O,4.929762840270996
potassium bicarbonate,C(=O)(O)[O-].[K+],4.929887771606445
