Ingredient,SMILES,score
opc,CC1(C2CC1C(C(=O)C2)(C)O)C,4.472352981567383
copper citrate,C(C(=O)O)C(CC(=O)O)(C(=O)O)O.[Cu+2].[Cu+2],4.473339080810547
moranoline,C1C(C(C(C(N1)CO)O)O)O,4.474208831787109
1-deoxynojirimycin,C1C(C(C(C(N1)CO)O)O)O,4.474208831787109
l-isoleucine ethyl ester,CCC(C)C(C(=O)OCC)N,4.475466728210449
trisodium citrate,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[Na+].[Na+].[Na+],4.480043411254883
sodium citrate,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[Na+].[Na+].[Na+],4.480043411254883
calcium threonate,C(C(C(C(=O)[O-])O)O)O.C(C(C(C(=O)[O-])O)O)O.[Ca+2],4.4810590744018555
humic acid,C1C2C=CC1C(C2C(=O)O)(C(=O)O)[N+](=O)[O-],4.481988906860352
trisodium citrate dihydrate,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.O.O.[Na+].[Na+].[Na+],4.484285354614258
sodium citrate dihydrate,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.O.O.[Na+].[Na+].[Na+],4.484285354614258
n-phenylethyl dimethylamine citrate,CN(C)CCC1=CC=CC=C1.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,4.488656997680664
ferrous fumarate,C(=CC(=O)[O-])C(=O)[O-].[Fe+2],4.490708351135254
cetearyl alcohol,CCCCCCCCCCCCCCCCCCO.CCCCCCCCCCCCCCCCO,4.491513252258301
vestitol,COC1=CC(=C(C=C1)C2CC3=C(C=C(C=C3)O)OC2)O,4.500730514526367
7-methoxy-5-methyl-3-phenyl-chromen-4-one,CC1=CC(=CC2=C1C(=O)C(=CO2)C3=CC=CC=C3)OC,4.502569198608398
5-methyl-7-methoxyisoflavone,CC1=CC(=CC2=C1C(=O)C(=CO2)C3=CC=CC=C3)OC,4.502569198608398
5-methyl-7-methoxy-isoflavone,CC1=CC(=CC2=C1C(=O)C(=CO2)C3=CC=CC=C3)OC,4.502569198608398
l-aspartamine,C(C(C(=O)O)N)C(=O)N,4.507058143615723
asparagine,C(C(C(=O)O)N)C(=O)N,4.507058143615723
asparagine acid,C(C(C(=O)O)N)C(=O)N,4.507058143615723
l-asparagine,C(C(C(=O)O)N)C(=O)N,4.507058143615723
nas,CC(=O)N1C=C(C2=C1C=CC(=C2)O)CCN,4.508556365966797
manganese glycinate,C(C(=O)[O-])N.C(C(=O)[O-])N.[Mn+2],4.511651992797852
artemether,CC1CCC2C(C(OC3C24C1CCC(O3)(OO4)C)OC)C,4.512552261352539
tributyrin,CCCC(=O)OCC(COC(=O)CCC)OC(=O)CCC,4.517878532409668
ethoxyquin,CCOC1=CC2=C(C=C1)NC(C=C2C)(C)C,4.518313407897949
edta calcium disodium,C(CN(CC(=O)[O-])CC(=O)[O-])N(CC(=O)[O-])CC(=O)[O-].[Na+].[Na+].[Ca+2],4.519872665405273
calcium disodium edta,C(CN(CC(=O)[O-])CC(=O)[O-])N(CC(=O)[O-])CC(=O)[O-].[Na+].[Na+].[Ca+2],4.519872665405273
carvacrol,CC1=C(C=C(C=C1)C(C)C)O,4.5214433670043945
ornithine alpha-ketoglutarate,C(CC(C(=O)O)N)CN.C(CC(C(=O)O)N)CN.C(CC(=O)O)C(=O)C(=O)O,4.521611213684082
ornithine ketoglutarate,C(CC(C(=O)O)N)CN.C(CC(C(=O)O)N)CN.C(CC(=O)O)C(=O)C(=O)O,4.521611213684082
conjugated linoleic acid,CCCCCCC=CC=CCCCCCCCC(=O)O,4.527097702026367
osa,CCCCCC=CCC1CC(=O)OC1=O,4.53019905090332
alpha-chymotrypsin,C1=CC=C(C=C1)CC(C(=O)NC2=CC=C(C=C2)[N+](=O)[O-])NC(=O)CNC(=O)CNC(=O)CCC(=O)O,4.5302228927612305
phosphatidic acid,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC,4.53054141998291
turmerone,CC1=CCC(=CC1)C(C)CC(=O)C=C(C)C,4.531218528747559
potassium carbonate,C(=O)([O-])[O-].[K+].[K+],4.532013893127441
ketoisocaproic acid calcium,CC(C)CC(=O)C(=O)[O-].CC(C)CC(=O)C(=O)[O-].[Ca+2],4.532451629638672
undecylenic acid,C=CCCCCCCCCC(=O)O,4.538045883178711
undecenoic acid,C=CCCCCCCCCC(=O)O,4.538045883178711
10-undecenoic acid,C=CCCCCCCCCC(=O)O,4.538045883178711
undec-10-enoic acid,C=CCCCCCCCCC(=O)O,4.538045883178711
pantotheine,CC(C)(CO)C(C(=O)NCCC(=O)NCCS)O,4.539567947387695
calcium hydrogen phosphate,OP(=O)([O-])[O-].[Ca+2],4.544936180114746
dicalcium phosphate,OP(=O)([O-])[O-].[Ca+2],4.544936180114746
dibasic calcium phosphate,OP(=O)([O-])[O-].[Ca+2],4.544936180114746
calcium acid phosphate,OP(=O)([O-])[O-].[Ca+2],4.544936180114746
dibasic calcium phosphate anhydrous,OP(=O)([O-])[O-].[Ca+2],4.544936180114746
dicalcium phosphate anhydrous,OP(=O)([O-])[O-].[Ca+2],4.544936180114746
zinc succinate,C(CC(=O)[O-])C(=O)[O-].[Zn+2],4.546496391296387
artepillin c,CC(=CCC1=CC(=CC(=C1O)CC=C(C)C)C=CC(=O)O)C,4.547001838684082
artepillin-c,CC(=CCC1=CC(=CC(=C1O)CC=C(C)C)C=CC(=O)O)C,4.547001838684082
sodium chondroitin sulfate,CC(=O)NC1C(C(C(OC1O)OS(=O)(=O)O)O)OC2C(C(C(C(O2)C(=O)O)O)O)O,4.548701286315918
chondroitin sulphate,CC(=O)NC1C(C(C(OC1O)OS(=O)(=O)O)O)OC2C(C(C(C(O2)C(=O)O)O)O)O,4.548701286315918
chondroitin sulfate,CC(=O)NC1C(C(C(OC1O)OS(=O)(=O)O)O)OC2C(C(C(C(O2)C(=O)O)O)O)O,4.548701286315918
india,[O-2].[O-2].[O-2].[In+3].[In+3],4.5582475662231445
shikonin,CC(=CCC(C1=CC(=O)C2=C(C=CC(=C2C1=O)O)O)O)C,4.558621406555176
tokyo violet,CC(=CCC(C1=CC(=O)C2=C(C=CC(=C2C1=O)O)O)O)C,4.558621406555176
eucalyptol,CC1(C2CCC(O1)(CC2)C)C,4.558774948120117
sodium starch glycolate,CCCS(=O)(=O)CC(=O)NC1=CC=C(C=C1)F,4.561412811279297
punicic acid,CCCCC=CC=CC=CCCCCCCCC(=O)O,4.563536643981934
l carnitine,C[N+](C)(C)CC(CC(=O)[O-])O,4.56527042388916
l-carnitine base,C[N+](C)(C)CC(CC(=O)[O-])O,4.56527042388916
carnitine,C[N+](C)(C)CC(CC(=O)[O-])O,4.56527042388916
l-carnitine,C[N+](C)(C)CC(CC(=O)[O-])O,4.56527042388916
manganese ascorbate,C(C(C1C(=C(C(=O)O1)[O-])O)O)O.C(C(C1C(=C(C(=O)O1)[O-])O)O)O.[Mn+2],4.56862735748291
pinolenic acid,CCCCCC=CCC=CCCC=CCCCC(=O)O,4.56981086730957
molybdenum glycinate,C(C(=O)O)N.C(C(=O)O)N.C(C(=O)O)N.C(C(=O)O)N.[Mo],4.570683479309082
raspberry ketone,CC(=O)CCC1=CC=C(C=C1)O,4.571579933166504
edta disodium,C(CN(CC(=O)O)CC(=O)[O-])N(CC(=O)O)CC(=O)[O-].[Na+].[Na+],4.5721435546875
l-dihydroxyphenylalanine,C1=CC(=C(C=C1CC(C(=O)O)N)O)O,4.574921607971191
levodopa,C1=CC(=C(C=C1CC(C(=O)O)N)O)O,4.574921607971191
l-dopa,C1=CC(=C(C=C1CC(C(=O)O)N)O)O,4.574921607971191
mono ethyl fumarate,CCOC(=O)C=CC(=O)[O-],4.584743499755859
tricreatine citrate,CN(CC(=O)O)C(=N)N.CN(CC(=O)O)C(=N)N.CN(CC(=O)O)C(=N)N.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,4.5858354568481445
dicreatine citrate,CN(CC(=O)O)C(=N)N.CN(CC(=O)O)C(=N)N.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,4.5858354568481445
taurine alpha-ketoglutarate,C(CC(=O)O)C(=O)C(=O)O.C(CS(=O)(=O)O)N,4.5864152908325195
lithium carbonate,[Li+].[Li+].C(=O)([O-])[O-],4.589557647705078
cetyl palmitoleate,CCCCCCCCCCCCCCCCOC(=O)CCCCCCCC=CCCCCCC,4.589638710021973
nicotinamide mononucleotide,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)(O)[O-])O)O)C(=O)N,4.5898237228393555
nmn,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)(O)[O-])O)O)C(=O)N,4.5898237228393555
beta-nicotinamide mononucleotide,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)(O)[O-])O)O)C(=O)N,4.5898237228393555
beta-fructofuranosidase,C(C(CO)(CBr)CBr)O,4.589944839477539
taurine hydrochloride,C(CS(=O)(=O)O)N.Cl,4.59213924407959
2'-deoxycytidine,C1C(C(OC1N2C=CC(=NC2=O)N)CO)O,4.594479560852051
calcium beta hydroxybutyrate,CC(CC(=O)[O-])O.CC(CC(=O)[O-])O.[Ca+2],4.594574928283691
calcium beta-hydroxybutyrate,CC(CC(=O)[O-])O.CC(CC(=O)[O-])O.[Ca+2],4.594574928283691
epsom salt,O.O.O.O.O.O.O.[O-]S(=O)(=O)[O-].[Mg+2],4.595703125
zinc ascorbate,C(C(C1C(=C(C(=O)O1)[O-])O)O)O.C(C(C1C(=C(C(=O)O1)[O-])O)O)O.[Zn+2],4.596134185791016
disodium adenosine 5'-phosphate,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)([O-])[O-])O)O)N.[Na+].[Na+],4.602776527404785
benzoin,C1=CC=C(C=C1)C(C(=O)C2=CC=CC=C2)O,4.605216026306152
gamma-terpinene,CC1=CCC(=CC1)C(C)C,4.609655380249023
trendione,CC12C=CC3=C4CCC(=O)C=C4CCC3C1CCC2=O,4.612297058105469
trenavar,CC12C=CC3=C4CCC(=O)C=C4CCC3C1CCC2=O,4.612297058105469
fenchol,CC1(C2CCC(C2)(C1O)C)C,4.613214492797852
wintergreen,COC(=O)C1=CC=CC=C1O,4.616218566894531
molybdenum ascorbate,C(C(C1C(=C(C(=O)O1)[O-])O)O)O.C(C(C1C(=C(C(=O)O1)[O-])O)O)O.C(C(C1C(=C(C(=O)O1)[O-])O)O)O.C(C(C1C(=C(C(=O)O1)[O-])O)O)O.[Mo+4],4.617972373962402
d-glucosamine sulfate,C(C(C(C(C(C=O)N)O)O)O)O.OS(=O)(=O)O,4.618203163146973
sulfato de glucosamina,C(C(C(C(C(C=O)N)O)O)O)O.OS(=O)(=O)O,4.618203163146973
l-arginine,C(CC(C(=O)O)N)CN=C(N)N,4.620993614196777
l arginine,C(CC(C(=O)O)N)CN=C(N)N,4.620993614196777
dl-arginine,C(CC(C(=O)O)N)CN=C(N)N,4.620993614196777
arginine,C(CC(C(=O)O)N)CN=C(N)N,4.620993614196777
(s)-2-amino-5-guanidinopentanoic acid,C(CC(C(=O)O)N)CN=C(N)N,4.620993614196777
allicin,C=CCSS(=O)CC=C,4.622429847717285
magnesium ascorbate,C(C(C1C(=C(C(=O)O1)[O-])O)O)O.C(C(C1C(=C(C(=O)O1)[O-])O)O)O.[Mg+2],4.6243486404418945
10-hda,C(CCCC=CC(=O)O)CCCO,4.6259660720825195
10-hydroxydecenoic acid,C(CCCC=CC(=O)O)CCCO,4.6259660720825195
10-hydroxy-2-decenoic acid,C(CCCC=CC(=O)O)CCCO,4.6259660720825195
phosphatase,C1=CC(=CC=C1[N+](=O)[O-])OP(=O)([O-])[O-].O.O.O.O.O.O.[Na+].[Na+],4.6283063888549805
docosapentaenoic acid,CCC=CCC=CCC=CCC=CCC=CCCCCCC(=O)O,4.632442474365234
calcium bicarbonate,C(=O)(O)[O-].C(=O)(O)[O-].[Ca+2],4.633819580078125
l-lysine aspartate,C(CCN)CC(C(=O)O)N.C(C(C(=O)O)N)C(=O)O,4.635522842407227
disodium ethylenediaminetetraacetic acid,C(CN(CC(=O)[O-])CC(=O)[O-])N(CC(=O)[O-])CC(=O)[O-].[Na+].[Na+].[Na+].[Na+],4.63914680480957
tetrasodium edta,C(CN(CC(=O)[O-])CC(=O)[O-])N(CC(=O)[O-])CC(=O)[O-].[Na+].[Na+].[Na+].[Na+],4.63914680480957
gamma-mangostin,CC(=CCC1=C(C2=C(C=C1O)OC3=C(C2=O)C(=C(C(=C3)O)O)CC=C(C)C)O)C,4.639421463012695
ketoisocaproate potassium,CC(C)CC(=O)C(=O)[O-].[K+],4.64024543762207
potassium alpha-ketoisocaproate,CC(C)CC(=O)C(=O)[O-].[K+],4.64024543762207
nickel sulphate,[O-]S(=O)(=O)[O-].[Ni+2],4.640859603881836
k-2,CC(=O)C1=C(C(=C(C=C1O)O)C(=O)C)O,4.641278266906738
calcium alpha-ketoglutarate,C(CC(=O)[O-])C(=O)C(=O)[O-].[Ca+2],4.642441749572754
mustard,C(CCl)SCCCl,4.644357681274414
palmitoleic acid,CCCCCCC=CCCCCCCCC(=O)O,4.646180152893066
monocalcium phosphate,OP(=O)(O)[O-].OP(=O)(O)[O-].[Ca+2],4.6521501541137695
ferrous bisglycinate,C(C(=O)[O-])N.C(C(=O)[O-])N.[Fe+2],4.653531074523926
glucosamine sulfate potassium chloride,C(C(C(C(C(C=O)N)O)O)O)O.C(C(C(C(C(C=O)N)O)O)O)O.OS(=O)(=O)O.[Cl-].[Cl-].[K+].[K+],4.654375076293945
metabolin,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO.Cl.[Cl-],4.655200958251953
thiamine hcl,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO.Cl.[Cl-],4.655200958251953
thiamine hydrochloride,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO.Cl.[Cl-],4.655200958251953
hydroxylysine,C(CC(C(=O)O)N)C(CN)O,4.658806800842285
l-hydroxylysine,C(CC(C(=O)O)N)C(CN)O,4.658806800842285
genistein,C1=CC(=CC=C1C2=COC3=CC(=CC(=C3C2=O)O)O)O,4.659882545471191
arginine hydrochloride,C(CC(C(=O)O)N)CN=C(N)N.Cl,4.660074234008789
arginine monohydrochloride,C(CC(C(=O)O)N)CN=C(N)N.Cl,4.660074234008789
arginine hcl,C(CC(C(=O)O)N)CN=C(N)N.Cl,4.660074234008789
l-arginine hcl,C(CC(C(=O)O)N)CN=C(N)N.Cl,4.660074234008789
(s)-2-amino-5-guanidinopentanoic acid hydrochloride,C(CC(C(=O)O)N)CN=C(N)N.Cl,4.660074234008789
l-arginine hydrochloride,C(CC(C(=O)O)N)CN=C(N)N.Cl,4.660074234008789
2cm,CC1=C(C(=CC=C1)Cl)N,4.661309242248535
stibnite,S=[Sb]S[Sb]=S,4.662018775939941
calcium gluconate monohydrate,C(C(C(C(C(C(=O)[O-])O)O)O)O)O.C(C(C(C(C(C(=O)[O-])O)O)O)O)O.O.[Ca+2],4.662266731262207
molybdenum citrate,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[Mo+4].[Mo+4].[Mo+4],4.667603492736816
magnesium l-threonate,C(C(C(C(=O)[O-])O)O)O.C(C(C(C(=O)[O-])O)O)O.[Mg+2],4.669538497924805
magnesium-l-threonate,C(C(C(C(=O)[O-])O)O)O.C(C(C(C(=O)[O-])O)O)O.[Mg+2],4.669538497924805
pangamic acid,CN(C)CC(=O)OCC(C(C(C(C(=O)O)O)O)O)O,4.671666145324707
docosanoic acid,CCCCCCCCCCCCCCCCCCCCCC(=O)O,4.675177574157715
icosanoic acid,CCCCCCCCCCCCCCCCCCCC(=O)O,4.675177574157715
arachidic acid,CCCCCCCCCCCCCCCCCCCC(=O)O,4.675177574157715
octadecanoic acid,CCCCCCCCCCCCCCCCCC(=O)O,4.675177574157715
stearic acid,CCCCCCCCCCCCCCCCCC(=O)O,4.675177574157715
lignoceric acid,CCCCCCCCCCCCCCCCCCCCCCCC(=O)O,4.675177574157715
eicosanoic acid,CCCCCCCCCCCCCCCCCCCC(=O)O,4.675177574157715
behenic acid,CCCCCCCCCCCCCCCCCCCCCC(=O)O,4.675177574157715
fat,CCCCCCCCCCCCCCCC(=O)O,4.675177574157715
palmitic acid,CCCCCCCCCCCCCCCC(=O)O,4.675177574157715
psyllium,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)O,4.675177574157715
calcium citrate malate,C(C(C(=O)[O-])O)C(=O)[O-].C(C(C(=O)[O-])O)C(=O)[O-].C(C(C(=O)[O-])O)C(=O)[O-].C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.O.O.O.O.O.O.[Ca+2].[Ca+2].[Ca+2].[Ca+2].[Ca+2].[Ca+2],4.676108360290527
albion,C(C(C(=O)[O-])O)C(=O)[O-].C(C(C(=O)[O-])O)C(=O)[O-].C(C(C(=O)[O-])O)C(=O)[O-].C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.O.O.O.O.O.O.[Ca+2].[Ca+2].[Ca+2].[Ca+2].[Ca+2].[Ca+2],4.676108360290527
magnesium creatine,CN(CC(=O)[O-])C(=N)N.CN(CC(=O)[O-])C(=N)N.[Mg+2],4.678770065307617
l-ergothioneine,C[N+](C)(C)C(CC1=CNC(=S)N1)C(=O)[O-],4.680407524108887
lysine acetate,CC(=O)O.C(CCN)CC(C(=O)O)N,4.682440757751465
l-lysine acetate,CC(=O)O.C(CCN)CC(C(=O)O)N,4.682440757751465
phenibut,C1=CC=C(C=C1)C(CC(=O)O)CN,4.684878349304199
4-amino-3-phenylbutyric acid,C1=CC=C(C=C1)C(CC(=O)O)CN,4.684878349304199
beta-phenyl-gamma-aminobutyric acid,C1=CC=C(C=C1)C(CC(=O)O)CN,4.684878349304199
caryophyllene,CC1=CCCC(=C)C2CC(C2CC1)(C)C,4.6852827072143555
beta-caryophyllene,CC1=CCCC(=C)C2CC(C2CC1)(C)C,4.6852827072143555
cannabinoid,CC1=CCCC(=C)C2CC(C2CC1)(C)C,4.6852827072143555
myristic acid,CCCCCCCCCCCCCC(=O)O,4.685333251953125
potassium bicarbonate,C(=O)(O)[O-].[K+],4.685755729675293
calcium malate,C(C(C(=O)[O-])O)C(=O)[O-].[Ca+2],4.685809135437012
kali phosphoricum,OP(=O)([O-])[O-].[K+].[K+],4.686018943786621
potassium phosphate dibasic,OP(=O)([O-])[O-].[K+].[K+],4.686018943786621
dipotassium phosphate,OP(=O)([O-])[O-].[K+].[K+],4.686018943786621
k2hpo4,OP(=O)([O-])[O-].[K+].[K+],4.686018943786621
di potassium phosphate,OP(=O)([O-])[O-].[K+].[K+],4.686018943786621
glucosamine sulfate,C(C(C(C(C(C=O)N)O)O)O)O.C(C(C(C(C(C=O)N)O)O)O)O.OS(=O)(=O)O,4.686343193054199
glucosamine sulphate,C(C(C(C(C(C=O)N)O)O)O)O.C(C(C(C(C(C=O)N)O)O)O)O.OS(=O)(=O)O,4.686343193054199
galacturonic acid,C(=O)C(C(C(C(C(=O)O)O)O)O)O,4.692728042602539
glucuronic acid,C(=O)C(C(C(C(C(=O)O)O)O)O)O,4.692728042602539
l-arginine monohydrate,C(CC(C(=O)O)N)CN=C(N)N.O,4.693498611450195
potassium phosphate,OP(=O)(O)[O-].[K+],4.693751335144043
monobasic potassium phosphate,OP(=O)(O)[O-].[K+],4.693751335144043
monopotassium phosphate,OP(=O)(O)[O-].[K+],4.693751335144043
halostachine,CNCC(C1=CC=CC=C1)O,4.696704864501953
chromium dinicotinate glycinate,C1=CC(=CN=C1)C(=O)[O-].C1=CC(=CN=C1)C(=O)[O-].C(C(=O)[O-])N.[Cr+3],4.698701858520508
thioctic acid,C1CSSC1CCCCC(=O)O,4.701703071594238
alpha-lipoic acid,C1CSSC1CCCCC(=O)O,4.701703071594238
lipoec,C1CSSC1CCCCC(=O)O,4.701703071594238
r-lipoic acid,C1CSSC1CCCCC(=O)O,4.701703071594238
r-alpha-lipoic acid,C1CSSC1CCCCC(=O)O,4.701703071594238
lipoic acid,C1CSSC1CCCCC(=O)O,4.701703071594238
(r)-lipoic acid,C1CSSC1CCCCC(=O)O,4.701703071594238
dl-alpha-lipoic acid,C1CSSC1CCCCC(=O)O,4.701703071594238
alpha lipoic acid,C1CSSC1CCCCC(=O)O,4.701703071594238
r-alpha lipoic acid,C1CSSC1CCCCC(=O)O,4.701703071594238
d-glucosamine sulphate,C(C1C(C(C(C(O1)O)N)O)O)O.OS(=O)(=O)O,4.703063011169434
calcium orotate,C1=C(NC(=O)NC1=O)C(=O)[O-].C1=C(NC(=O)NC1=O)C(=O)[O-].[Ca+2],4.704814910888672
fisetin,C1=CC(=C(C=C1C2=C(C(=O)C3=C(O2)C=C(C=C3)O)O)O)O,4.711216926574707
glucosamine sulfate sodium chloride,C(C(C(C(C(C=O)N)O)O)O)O.C(C(C(C(C(C=O)N)O)O)O)O.OS(=O)(=O)O.[Na+].[Na+].[Cl-].[Cl-],4.714200973510742
geraniol,CC(=CCCC(=CCO)C)C,4.721343040466309
potassium d-glucarate,C(C(C(C(=O)[O-])O)O)(C(C(=O)O)O)O.[K+],4.727682113647461
ascorbigen,C1C(C2C(O1)(C(C(=O)O2)(CC3=CNC4=CC=CC=C43)O)O)O,4.7292375564575195
chromium histidinate,C1=C(NC=N1)CC(C(=O)[O-])N.C1=C(NC=N1)CC(C(=O)[O-])N.C1=C(NC=N1)CC(C(=O)[O-])N.[Cr+3],4.730317115783691
inositol monophosphate,C1(C(C(C(C(C1O)O)OP(=O)(O)O)O)O)O,4.733985900878906
inositol phosphate,C1(C(C(C(C(C1O)O)OP(=O)(O)O)O)O)O,4.733985900878906
calcium formate,C(=O)[O-].C(=O)[O-].[Ca+2],4.734065055847168
zinc malate,C(C(C(=O)[O-])O)C(=O)[O-].[Zn+2],4.735030174255371
ester c,C(C(C1C(=C(C(=O)O1)O)O)O)O,4.739217758178711
ascorbic acid,C(C(C1C(=C(C(=O)O1)O)O)O)O,4.739217758178711
vitamin c (ascorbic acid),C(C(C1C(=C(C(=O)O1)O)O)O)O,4.739217758178711
vitamin c,C(C(C1C(=C(C(=O)O1)O)O)O)O,4.739217758178711
l-ascorbic acid,C(C(C1C(=C(C(=O)O1)O)O)O)O,4.739217758178711
calcium undecylenate,C=CCCCCCCCCC(=O)[O-].C=CCCCCCCCCC(=O)[O-].[Ca+2],4.744281768798828
l-argininate,C(CC(C(=O)[O-])N)CN=C(N)N,4.744792938232422
6am,C1(=NC(=NC(=O)N1)N)N,4.750085830688477
sodium d aspartate,C(C(C(=O)[O-])N)C(=O)[O-].[Na+].[Na+],4.750344276428223
sodium d-aspartate,C(C(C(=O)[O-])N)C(=O)[O-].[Na+].[Na+],4.750344276428223
dao,CCCCCCCCCCCC(=O)O,4.753447532653809
lauric acid,CCCCCCCCCCCC(=O)O,4.753447532653809
palmitic acid; stearic acid,CCCCCCCCCCCCCCCCCC(=O)O.CCCCCCCCCCCCCCCC(=O)O,4.753976821899414
chromium gtf,C1=CC=NC(=C1)C(=O)[O-].C1=CC=NC(=C1)C(=O)[O-].C1=CC=NC(=C1)C(=O)[O-].[Cr+3],4.75432014465332
chromium picolinate,C1=CC=NC(=C1)C(=O)[O-].C1=CC=NC(=C1)C(=O)[O-].C1=CC=NC(=C1)C(=O)[O-].[Cr+3],4.75432014465332
gtf chromium,C1=CC=NC(=C1)C(=O)[O-].C1=CC=NC(=C1)C(=O)[O-].C1=CC=NC(=C1)C(=O)[O-].[Cr+3],4.75432014465332
chromax,C1=CC=NC(=C1)C(=O)[O-].C1=CC=NC(=C1)C(=O)[O-].C1=CC=NC(=C1)C(=O)[O-].[Cr+3],4.75432014465332
l-5-mthf,CN1C(CNC2=C1C(=O)NC(=N2)N)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,4.755197525024414
methyl folate,CN1C(CNC2=C1C(=O)NC(=N2)N)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,4.755197525024414
5-methyl tetrahydrofolate,CN1C(CNC2=C1C(=O)NC(=N2)N)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,4.755197525024414
(6s)-5-methyltetrahydrofolic acid,CN1C(CNC2=C1C(=O)NC(=N2)N)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,4.755197525024414
(6s)-5-methyltetrahydrofolate,CN1C(CNC2=C1C(=O)NC(=N2)N)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,4.755197525024414
levomefolic acid,CN1C(CNC2=C1C(=O)NC(=N2)N)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,4.755197525024414
l-5-methyltetrahydrofolate,CN1C(CNC2=C1C(=O)NC(=N2)N)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,4.755197525024414
(6s)-5-mthf,CN1C(CNC2=C1C(=O)NC(=N2)N)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,4.755197525024414
l-methyltetrahydrofolate,CN1C(CNC2=C1C(=O)NC(=N2)N)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,4.755197525024414
5-methyltetrahydrofolate,CN1C(CNC2=C1C(=O)NC(=N2)N)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,4.755197525024414
5-mthf,CN1C(CNC2=C1C(=O)NC(=N2)N)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,4.755197525024414
5 methyltetrahydrofolate,CN1C(CNC2=C1C(=O)NC(=N2)N)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,4.755197525024414
l-methylfolate,CN1C(CNC2=C1C(=O)NC(=N2)N)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,4.755197525024414
pectin,C1(C(C(OC(C1O)O)C(=O)O)O)O,4.7564697265625
rhododendrol,CC(CCC1=CC=C(C=C1)O)O,4.757793426513672
3-phenyllactic acid,C1=CC=C(C=C1)CC(C(=O)O)O,4.764950752258301
kelp,COC1=CC=C(C=C1)CCN2CCC(CC2)NC3=NC4=CC=CC=C4N3CC5=CC=C(C=C5)F,4.765814781188965
potassium ascorbate,C(C(C1C(=C(C(=O)O1)O)[O-])O)O.[K+],4.767491340637207
guar,C1C(C(OC1N2C=NC3=C(N=CN=C32)N)COP(=O)(O)OP(=O)([O-])OP(=O)(O)[O-])O.[Na+].[Na+],4.769611358642578
para-aminobenzoate,C1=CC(=CC=C1C(=O)[O-])N,4.770052909851074
copper sulfate pentahydrate,O.O.O.O.O.[O-]S(=O)(=O)[O-].[Cu+2],4.771928787231445
tripotassium citrate monohydrate,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.O.[K+].[K+].[K+],4.773698806762695
potassium citrate,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.O.[K+].[K+].[K+],4.773698806762695
calcium hydroxycitrate,C(C(=O)[O-])C(C(C(=O)[O-])O)(C(=O)[O-])O.C(C(=O)[O-])C(C(C(=O)[O-])O)(C(=O)[O-])O.[Ca+2].[Ca+2].[Ca+2],4.774730682373047
