Ingredient,SMILES,score
2'-deoxyadenosine,C1C(C(OC1N2C=NC3=C(N=CN=C32)N)CO)O,5.143750190734863
sodium starch glycolate,CCCS(=O)(=O)CC(=O)NC1=CC=C(C=C1)F,5.144704818725586
quercetine,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,5.146467208862305
quercitin,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,5.146467208862305
quercetin,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,5.146467208862305
syringic acid,COC1=CC(=CC(=C1O)OC)C(=O)O,5.149481773376465
dl-arginine,C(CC(C(=O)O)N)CN=C(N)N,5.151379585266113
(s)-2-amino-5-guanidinopentanoic acid,C(CC(C(=O)O)N)CN=C(N)N,5.151379585266113
l arginine,C(CC(C(=O)O)N)CN=C(N)N,5.151379585266113
arginine,C(CC(C(=O)O)N)CN=C(N)N,5.151379585266113
l-arginine,C(CC(C(=O)O)N)CN=C(N)N,5.151379585266113
pyridoxine,CC1=NC=C(C(=C1O)CO)CO,5.152069091796875
vitamin b6,CC1=NC=C(C(=C1O)CO)CO,5.152069091796875
magnesium malate,C(C(C(=O)[O-])O)C(=O)[O-].[Mg+2],5.152541160583496
safranal,CC1=C(C(CC=C1)(C)C)C=O,5.156093597412109
molybdenum ascorbate,C(C(C1C(=C(C(=O)O1)[O-])O)O)O.C(C(C1C(=C(C(=O)O1)[O-])O)O)O.C(C(C1C(=C(C(=O)O1)[O-])O)O)O.C(C(C1C(=C(C(=O)O1)[O-])O)O)O.[Mo+4],5.156974792480469
cetyl myristate,CCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCC,5.157179832458496
methylparaben,COC(=O)C1=CC=C(C=C1)O,5.159581184387207
methyl paraben,COC(=O)C1=CC=C(C=C1)O,5.159581184387207
fisetin,C1=CC(=C(C=C1C2=C(C(=O)C3=C(O2)C=C(C=C3)O)O)O)O,5.1611328125
chromium histidinate,C1=C(NC=N1)CC(C(=O)[O-])N.C1=C(NC=N1)CC(C(=O)[O-])N.C1=C(NC=N1)CC(C(=O)[O-])N.[Cr+3],5.161772727966309
zinc ascorbate,C(C(C1C(=C(C(=O)O1)[O-])O)O)O.C(C(C1C(=C(C(=O)O1)[O-])O)O)O.[Zn+2],5.162325859069824
magnesium glycerophosphate,C(C(COP(=O)([O-])[O-])O)O.[Mg+2],5.162610054016113
5-methoxytryptamine,COC1=CC2=C(C=C1)NC=C2CCN,5.162910461425781
manganese ascorbate,C(C(C1C(=C(C(=O)O1)[O-])O)O)O.C(C(C1C(=C(C(=O)O1)[O-])O)O)O.[Mn+2],5.164207458496094
cetyl palmitate,CCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCCC,5.1649627685546875
nervonic acid,CCCCCCCCC=CCCCCCCCCCCCCCC(=O)O,5.1685380935668945
riboflavin 5-phosphate sodium,CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)CC(C(C(COP(=O)(O)[O-])O)O)O.[Na+],5.168734550476074
riboflavin sodium phosphate,CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)CC(C(C(COP(=O)(O)[O-])O)O)O.[Na+],5.168734550476074
monopotassium aspartate,C(C(C(=O)[O-])N)C(=O)O.[K+],5.17510986328125
magnesium ascorbate,C(C(C1C(=C(C(=O)O1)[O-])O)O)O.C(C(C1C(=C(C(=O)O1)[O-])O)O)O.[Mg+2],5.178042411804199
zinc arginine,C(CC(C(=O)[O-])N)CN=C(N)N.C(CC(C(=O)[O-])N)CN=C(N)N.[Zn+2],5.179976463317871
l-arginine monohydrate,C(CC(C(=O)O)N)CN=C(N)N.O,5.183516502380371
magnesium carbonate,C(=O)([O-])[O-].[Mg+2],5.183737754821777
calcium ascorbate,C(C(C1C(=C(C(=O)O1)[O-])O)O)O.C(C(C1C(=C(C(=O)O1)[O-])O)O)O.[Ca+2],5.186919212341309
ester-c,C(C(C1C(=C(C(=O)O1)[O-])O)O)O.C(C(C1C(=C(C(=O)O1)[O-])O)O)O.[Ca+2],5.186919212341309
aet,C(CSC(=N)N)N.Br.Br,5.187074661254883
magnesium succinate,C(CC(=O)[O-])C(=O)[O-].[Mg+2],5.18780517578125
calcium butyrate,CCCC(=O)[O-].CCCC(=O)[O-].[Ca+2],5.188239097595215
theobromine,CN1C=NC2=C1C(=O)NC(=O)N2C,5.193297386169434
xantheose,CN1C=NC2=C1C(=O)NC(=O)N2C,5.193297386169434
thymol,CC1=CC(=C(C=C1)C(C)C)O,5.195199012756348
l-glutamine hydrochloride,C(CC(=O)N)C(C(=O)O)N.Cl,5.195964813232422
arginine monohydrochloride,C(CC(C(=O)O)N)CN=C(N)N.Cl,5.196822166442871
l-arginine hydrochloride,C(CC(C(=O)O)N)CN=C(N)N.Cl,5.196822166442871
arginine hcl,C(CC(C(=O)O)N)CN=C(N)N.Cl,5.196822166442871
(s)-2-amino-5-guanidinopentanoic acid hydrochloride,C(CC(C(=O)O)N)CN=C(N)N.Cl,5.196822166442871
arginine hydrochloride,C(CC(C(=O)O)N)CN=C(N)N.Cl,5.196822166442871
l-arginine hcl,C(CC(C(=O)O)N)CN=C(N)N.Cl,5.196822166442871
ajoene,C=CCSSC=CCS(=O)CC=C,5.19840145111084
calcium malate,C(C(C(=O)[O-])O)C(=O)[O-].[Ca+2],5.200710296630859
calcium ascorbate dihydrate,C(C(C1C(=C(C(=O)O1)[O-])O)O)O.C(C(C1C(=C(C(=O)O1)[O-])O)O)O.O.O.[Ca+2],5.201367378234863
potassium lactate,CC(C(=O)[O-])O.[K+],5.2020158767700195
l-isoleucine ethyl ester,CCC(C)C(C(=O)OCC)N,5.206241607666016
l-valine ethyl ester,CCOC(=O)C(C(C)C)N,5.207828521728516
calcium citrate,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[Ca+2].[Ca+2].[Ca+2],5.209140777587891
tricreatine citrate,CN(CC(=O)O)C(=N)N.CN(CC(=O)O)C(=N)N.CN(CC(=O)O)C(=N)N.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,5.210273742675781
dicreatine citrate,CN(CC(=O)O)C(=N)N.CN(CC(=O)O)C(=N)N.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,5.210273742675781
creatine ethyl ester hcl,CCOC(=O)CN(C)C(=N)N.Cl,5.210488319396973
creatine ethyl ester hydrochloride,CCOC(=O)CN(C)C(=N)N.Cl,5.210488319396973
iron ascorbate,C(C(C1C(=C(C(=O)O1)O)O)O)O.C(C(C1C(=C(C(=O)O1)O)O)O)O.[Fe],5.211893081665039
pyrroloquinoline quinone disodium salt,C1=C(C2=C(C(=O)C(=O)C3=C2NC(=C3)C(=O)O)N=C1C(=O)[O-])C(=O)[O-].[Na+].[Na+],5.212651252746582
zinc sulfate,[O-]S(=O)(=O)[O-].[Zn+2],5.2134552001953125
beta-caryophyllene,CC1=CCCC(=C)C2CC(C2CC1)(C)C,5.213467597961426
cannabinoid,CC1=CCCC(=C)C2CC(C2CC1)(C)C,5.213467597961426
caryophyllene,CC1=CCCC(=C)C2CC(C2CC1)(C)C,5.213467597961426
calcium orotate,C1=C(NC(=O)NC1=O)C(=O)[O-].C1=C(NC(=O)NC1=O)C(=O)[O-].[Ca+2],5.214272499084473
magnesium arginate,C(CC(C(=O)[O-])N)CN=C(N)N.C(CC(C(=O)[O-])N)CN=C(N)N.[Mg+2],5.218266487121582
gb,CC(C)OP(=O)(C)F,5.218352317810059
cetyl myristoleate,CCCCCCCCCCCCCCCCOC(=O)CCCCCCCC=CCCCC,5.220091819763184
erucic acid,CCCCCCCCC=CCCCCCCCCCCCC(=O)O,5.220310211181641
cis-linoleic acid,CCCCC=CCC=CCCCCCCCC(=O)O,5.221905708312988
calcium borogluconate,B1(OC(C(O1)C(C(C(=O)[O-])O)O)CO)O.B1(OC(C(O1)C(C(C(=O)[O-])O)O)CO)O.[Ca+2],5.2234296798706055
4-amino-3-phenylbutyric acid,C1=CC=C(C=C1)C(CC(=O)O)CN,5.223536491394043
beta-phenyl-gamma-aminobutyric acid,C1=CC=C(C=C1)C(CC(=O)O)CN,5.223536491394043
phenibut,C1=CC=C(C=C1)C(CC(=O)O)CN,5.223536491394043
eicosadienoic acid,CCCCCC=CCC=CCCCCCCCCCC(=O)O,5.2253313064575195
theobromine hydrochloride,CN1C=NC2=C1C(=O)NC(=O)N2C.Cl,5.226018905639648
ligustilide,CCCC=C1C2=C(C=CCC2)C(=O)O1,5.227849006652832
aniracetam,COC1=CC=C(C=C1)C(=O)N2CCCC2=O,5.22988224029541
alpha-linolenic acid,CCC=CCC=CCC=CCCCCCCCC(=O)O,5.232257843017578
linolenic acid,CCC=CCC=CCC=CCCCCCCCC(=O)O,5.232257843017578
alpha linolenic acid,CCC=CCC=CCC=CCCCCCCCC(=O)O,5.232257843017578
acetylcholine,CC(=O)OCC[N+](C)(C)C,5.232481002807617
tanshinone iia,CC1=COC2=C1C(=O)C(=O)C3=C2C=CC4=C3CCCC4(C)C,5.243890762329102
gamma-butyrobetaine ethyl ester,CCOC(=O)CCC[N+](C)(C)C,5.244977951049805
potassium bicarbonate,C(=O)(O)[O-].[K+],5.2502641677856445
propionyl-l-carnitine hydrochloride,CCC(=O)OC(CC(=O)O)C[N+](C)(C)C.[Cl-],5.25270938873291
propionyl-l-carnitine hcl,CCC(=O)OC(CC(=O)O)C[N+](C)(C)C.[Cl-],5.25270938873291
acetyl-l-carnitine hydrochloride,CC(=O)OC(CC(=O)O)C[N+](C)(C)C.[Cl-],5.255375862121582
n-acetyl-l-carnitine hydrochloride,CC(=O)OC(CC(=O)O)C[N+](C)(C)C.[Cl-],5.255375862121582
acetyl carnitine hcl,CC(=O)OC(CC(=O)O)C[N+](C)(C)C.[Cl-],5.255375862121582
acetyl l-carnitine hydrochloride,CC(=O)OC(CC(=O)O)C[N+](C)(C)C.[Cl-],5.255375862121582
1;3;7;9-tetramethyluric acid,CN1C2=C(N(C1=O)C)N(C(=O)N(C2=O)C)C,5.256128311157227
teacrine,CN1C2=C(N(C1=O)C)N(C(=O)N(C2=O)C)C,5.256128311157227
theacrine,CN1C2=C(N(C1=O)C)N(C(=O)N(C2=O)C)C,5.256128311157227
gluconic acid,C(C(C(C(C(C(=O)O)O)O)O)O)O,5.256961822509766
sodium caprate,CCCCCCCCCC(=O)[O-].[Na+],5.256961822509766
co q10,CC1=C(C(=O)C(=C(C1=O)OC)OC)CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C,5.257846832275391
kaneka q10,CC1=C(C(=O)C(=C(C1=O)OC)OC)CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C,5.257846832275391
coq 10,CC1=C(C(=O)C(=C(C1=O)OC)OC)CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C,5.257846832275391
coq10,CC1=C(C(=O)C(=C(C1=O)OC)OC)CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C,5.257846832275391
ubidecarenone,CC1=C(C(=O)C(=C(C1=O)OC)OC)CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C,5.257846832275391
co-q10,CC1=C(C(=O)C(=C(C1=O)OC)OC)CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C,5.257846832275391
citral,CC(=CCCC(=CC=O)C)C,5.261294364929199
l-tyrosine ethyl ester hydrochloride,CCOC(=O)C(CC1=CC=C(C=C1)O)N.Cl,5.2675275802612305
l-tyrosine ethyl ester hcl,CCOC(=O)C(CC1=CC=C(C=C1)O)N.Cl,5.2675275802612305
potassium pyruvate,CC(=O)C(=O)[O-].[K+],5.267600059509277
l-argininate,C(CC(C(=O)[O-])N)CN=C(N)N,5.270112991333008
pyridoxine hcl,CC1=NC=C(C(=C1O)CO)CO.Cl,5.270902633666992
pyridoxine hydrochloride,CC1=NC=C(C(=C1O)CO)CO.Cl,5.270902633666992
clorhidrato de piridoxina,CC1=NC=C(C(=C1O)CO)CO.Cl,5.270902633666992
ketoisocaproic acid calcium,CC(C)CC(=O)C(=O)[O-].CC(C)CC(=O)C(=O)[O-].[Ca+2],5.271161079406738
creatine ethyl-ester,CCOC(=O)CN(C)C(=N)N,5.271991729736328
creatine ethyl ester,CCOC(=O)CN(C)C(=N)N,5.271991729736328
chromium ascorbate,C(C(C1C(=C(C(=O)O1)O)O)O)O.C(C(C1C(=C(C(=O)O1)O)O)O)O.C(C(C1C(=C(C(=O)O1)O)O)O)O.[Cr],5.274072647094727
calcium aspartate anhydrous,C(C(C(=O)[O-])N)C(=O)[O-].[Ca+2],5.274662017822266
calcium aspartate,C(C(C(=O)[O-])N)C(=O)[O-].[Ca+2],5.274662017822266
potassium phosphate,OP(=O)(O)[O-].[K+],5.2753801345825195
monobasic potassium phosphate,OP(=O)(O)[O-].[K+],5.2753801345825195
monopotassium phosphate,OP(=O)(O)[O-].[K+],5.2753801345825195
glucuronic acid,C(=O)C(C(C(C(C(=O)O)O)O)O)O,5.275908470153809
galacturonic acid,C(=O)C(C(C(C(C(=O)O)O)O)O)O,5.275908470153809
copper sebacate,C(CCCCC(=O)O)CCCC(=O)O.[Cu+2],5.27816104888916
ethyl linoleate,CCCCCC=CCC=CCCCCCCCC(=O)OCC,5.288421630859375
medina,C(N[N+](=O)[O-])N[N+](=O)[O-],5.290101051330566
osa,CCCCCC=CCC1CC(=O)OC1=O,5.2901105880737305
caffeine hydrochloride,CN1C=NC2=C1C(=O)N(C(=O)N2C)C.Cl,5.2937774658203125
dibasic calcium phosphate,OP(=O)([O-])[O-].[Ca+2],5.293856620788574
dibasic calcium phosphate anhydrous,OP(=O)([O-])[O-].[Ca+2],5.293856620788574
dicalcium phosphate anhydrous,OP(=O)([O-])[O-].[Ca+2],5.293856620788574
dicalcium phosphate,OP(=O)([O-])[O-].[Ca+2],5.293856620788574
calcium acid phosphate,OP(=O)([O-])[O-].[Ca+2],5.293856620788574
calcium hydrogen phosphate,OP(=O)([O-])[O-].[Ca+2],5.293856620788574
genistein,C1=CC(=CC=C1C2=COC3=CC(=CC(=C3C2=O)O)O)O,5.296365737915039
magnesium orotate,C1=C(NC(=O)NC1=O)C(=O)[O-].C1=C(NC(=O)NC1=O)C(=O)[O-].[Mg+2],5.297206878662109
l-valine ethyl ester hydrochloride,CCOC(=O)C(C(C)C)N.Cl,5.297853469848633
l-valine ethyl ester hcl,CCOC(=O)C(C(C)C)N.Cl,5.297853469848633
l-lysine hcl,C(CCN)CC(C(=O)O)N.Cl,5.299032211303711
l-lysine monohydrochloride,C(CCN)CC(C(=O)O)N.Cl,5.299032211303711
lysine monohydrochloride,C(CCN)CC(C(=O)O)N.Cl,5.299032211303711
l-lysine hydrochloride,C(CCN)CC(C(=O)O)N.Cl,5.299032211303711
lysine hydrochloride,C(CCN)CC(C(=O)O)N.Cl,5.299032211303711
zinc acetate,CC(=O)[O-].CC(=O)[O-].[Zn+2],5.299130439758301
gamma-linolenic acid,CCCCCC=CCC=CCC=CCCCCC(=O)O,5.3042449951171875
gamma-linoleic acid,CCCCCC=CCC=CCC=CCCCCC(=O)O,5.3042449951171875
gamma linolenic acid,CCCCCC=CCC=CCC=CCCCCC(=O)O,5.3042449951171875
zinc orotate,C1=C(NC(=O)NC1=O)C(=O)[O-].C1=C(NC(=O)NC1=O)C(=O)[O-].[Zn+2],5.304544448852539
n-phenylethyl dimethylamine citrate,CN(C)CCC1=CC=CC=C1.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,5.308006286621094
melatonin,CC(=O)NCCC1=CNC2=C1C=C(C=C2)OC,5.308463096618652
5-methoxy-n-acetyltryptamine,CC(=O)NCCC1=CNC2=C1C=C(C=C2)OC,5.308463096618652
n-[2-(5-methoxyindol-3-yl)ethyl]acetamide,CC(=O)NCCC1=CNC2=C1C=C(C=C2)OC,5.308463096618652
hordenine hcl,CN(C)CCC1=CC=C(C=C1)O.Cl,5.308854103088379
hordenine hydrochloride,CN(C)CCC1=CC=C(C=C1)O.Cl,5.308854103088379
zinc sulfate monohydrate,O.[O-]S(=O)(=O)[O-].[Zn+2],5.309372901916504
nickel sulphate,[O-]S(=O)(=O)[O-].[Ni+2],5.312165260314941
glucuronolactone,C(=O)C(C1C(C(C(=O)O1)O)O)O,5.317320823669434
d-glucuronolactone,C(=O)C(C1C(C(C(=O)O1)O)O)O,5.317320823669434
calcium alpha-ketoglutarate,C(CC(=O)[O-])C(=O)C(=O)[O-].[Ca+2],5.323962211608887
artesunate,CC1CCC2C(C(OC3C24C1CCC(O3)(OO4)C)OC(=O)CCC(=O)O)C,5.327824592590332
gadoleic acid,CCCCCCCCCCC=CCCCCCCCC(=O)O,5.328295707702637
cop,CN(CCOP(=O)(O)O)C(=N)N,5.330410957336426
creatinol-o-phosphate,CN(CCOP(=O)(O)O)C(=N)N,5.330410957336426
creatinol o-phosphate,CN(CCOP(=O)(O)O)C(=N)N,5.330410957336426
aplodan,CN(CCOP(=O)(O)O)C(=N)N,5.330410957336426
strontium carbonate,C(=O)([O-])[O-].[Sr+2],5.332836151123047
gamma butyrobetaine,C[N+](C)(C)CCCC(=O)[O-],5.3343000411987305
gamma-butyrobetaine,C[N+](C)(C)CCCC(=O)[O-],5.3343000411987305
oleic acid,CCCCCCCCC=CCCCCCCCC(=O)O,5.335832595825195
myristoleic acid,CCCCC=CCCCCCCCC(=O)O,5.343717575073242
linoleic,CCCCCC=CCC=CCCCCCCCC(=O)O,5.349686622619629
linoleic acid,CCCCCC=CCC=CCCCCCCCC(=O)O,5.349686622619629
alpha-linoleic acid,CCCCCC=CCC=CCCCCCCCC(=O)O,5.349686622619629
eugenol,COC1=C(C=CC(=C1)CC=C)O,5.351877212524414
methylliberine,CN1C2=C(N=C(N(C2=O)C)OC)N(C1=O)C,5.359641075134277
1;3;7-trimethylpurine-2;6-dione,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,5.360834121704102
caffeine,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,5.360834121704102
trimethylxanthine,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,5.360834121704102
anhydrous caffeine,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,5.360834121704102
caffeine anhydrous,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,5.360834121704102
theine,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,5.360834121704102
methyltheobromine,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,5.360834121704102
raspberry ketone,CC(=O)CCC1=CC=C(C=C1)O,5.361791610717773
glutamic acid hcl,C(CC(=O)O)C(C(=O)O)N.Cl,5.363034248352051
l-glutamic acid hydrochloride,C(CC(=O)O)C(C(=O)O)N.Cl,5.363034248352051
l-glutamic acid hcl,C(CC(=O)O)C(C(=O)O)N.Cl,5.363034248352051
glutamic acid hydrochloride,C(CC(=O)O)C(C(=O)O)N.Cl,5.363034248352051
heneicosapentaenoic acid,CCC=CCC=CCC=CCC=CCC=CCCCCC(=O)O,5.3684587478637695
stearidonic acid,CCC=CCC=CCC=CCC=CCCCCC(=O)O,5.3684587478637695
menthol,CC1CCC(C(C1)O)C(C)C,5.368542671203613
l-menthol,CC1CCC(C(C1)O)C(C)C,5.368542671203613
cetyl oleate,CCCCCCCCCCCCCCCCOC(=O)CCCCCCCC=CCCCCCCCC,5.374288558959961
n-phenethyl dimethylamine,CN(C)CCC1=CC=CC=C1,5.376437187194824
n-phenethyldimethylamine,CN(C)CCC1=CC=CC=C1,5.376437187194824
suntheanine,CCNC(=O)CCC(C(=O)O)N,5.376843452453613
n-ethyl-l-glutamine,CCNC(=O)CCC(C(=O)O)N,5.376843452453613
l-theanine,CCNC(=O)CCC(C(=O)O)N,5.376843452453613
theanine,CCNC(=O)CCC(C(=O)O)N,5.376843452453613
biopterin,CC(C(C1=CN=C2C(=N1)C(=O)NC(=N2)N)O)O,5.379140853881836
n-carbamylglutamate,C(CC(=O)O)C(C(=O)O)NC(=O)N,5.380475044250488
nicotinamidum,C1=CC(=CN=C1)C(=O)N,5.3838396072387695
skin,C1=CC(=CN=C1)C(=O)N,5.3838396072387695
niacinamide,C1=CC(=CN=C1)C(=O)N,5.3838396072387695
vitamin pp,C1=CC(=CN=C1)C(=O)N,5.3838396072387695
nicotinamide,C1=CC(=CN=C1)C(=O)N,5.3838396072387695
vitamin b,C1=CC(=CN=C1)C(=O)N,5.3838396072387695
r-dihydrolipoic acid,C(CCC(=O)O)CC(CCS)S,5.387307167053223
dexpanthenol,CC(C)(CO)C(C(=O)NCCCO)O,5.395817756652832
panthenol,CC(C)(CO)C(C(=O)NCCCO)O,5.395817756652832
d panthenol,CC(C)(CO)C(C(=O)NCCCO)O,5.395817756652832
dexpantenol,CC(C)(CO)C(C(=O)NCCCO)O,5.395817756652832
d-panthenol,CC(C)(CO)C(C(=O)NCCCO)O,5.395817756652832
dicalcium phosphate dihydrate,O.O.OP(=O)([O-])[O-].[Ca+2],5.402276039123535
inositol monophosphate,C1(C(C(C(C(C1O)O)OP(=O)(O)O)O)O)O,5.404994010925293
inositol phosphate,C1(C(C(C(C(C1O)O)OP(=O)(O)O)O)O)O,5.404994010925293
l-leucine ethyl ester hydrochloride,CCOC(=O)C(CC(C)C)N.Cl,5.417847633361816
l-leucine ethyl ester hcl,CCOC(=O)C(CC(C)C)N.Cl,5.417847633361816
leucine ethyl ester hydrochloride,CCOC(=O)C(CC(C)C)N.Cl,5.417847633361816
opc,CC1(C2CC1C(C(=O)C2)(C)O)C,5.418336868286133
benzoin,C1=CC=C(C=C1)C(C(=O)C2=CC=CC=C2)O,5.418514251708984
geranium,CC(CCCC(=C)C)CCO,5.420286178588867
apigenin-7-o-glucoside,C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)O)O)O,5.423866271972656
guar,C1C(C(OC1N2C=NC3=C(N=CN=C32)N)COP(=O)(O)OP(=O)([O-])OP(=O)(O)[O-])O.[Na+].[Na+],5.424395561218262
propylparaben,CCCOC(=O)C1=CC=C(C=C1)O,5.42465877532959
n-acetyl-l-cystine,CC(=O)NC(CSSCC(C(=O)O)N)C(=O)O,5.426124572753906
ornithine ketoglutarate,C(CC(C(=O)O)N)CN.C(CC(C(=O)O)N)CN.C(CC(=O)O)C(=O)C(=O)O,5.42779541015625
ornithine alpha-ketoglutarate,C(CC(C(=O)O)N)CN.C(CC(C(=O)O)N)CN.C(CC(=O)O)C(=O)C(=O)O,5.42779541015625
potassium carbonate,C(=O)([O-])[O-].[K+].[K+],5.431404113769531
magnesium ascorbyl phosphate,C(C(C1C(=C(C(=O)O1)OP(=O)([O-])[O-])[O-])O)O.C(C(C1C(=C(C(=O)O1)OP(=O)([O-])[O-])[O-])O)O.[Mg+2].[Mg+2].[Mg+2],5.43427848815918
beta-pinene,CC1(C2CCC(=C)C1C2)C,5.435060501098633
algal dha,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)O,5.43649959564209
docosahexanoic acid,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)O,5.43649959564209
docosahexaenoic acid,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)O,5.43649959564209
doconexent,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)O,5.43649959564209
para-aminobenzoate,C1=CC(=CC=C1C(=O)[O-])N,5.437711715698242
n-acetyl-l-methionine,CC(=O)NC(CCSC)C(=O)O,5.441814422607422
nicotinamide ascorbate,C1=CC(=CN=C1)C(=O)N.C(C(C1C(=C(C(=O)O1)O)O)O)O,5.447903633117676
niacinamide ascorbate,C1=CC(=CN=C1)C(=O)N.C(C(C1C(=C(C(=O)O1)O)O)O)O,5.447903633117676
glucosamine sulfate potassium chloride,C(C(C(C(C(C=O)N)O)O)O)O.C(C(C(C(C(C=O)N)O)O)O)O.OS(=O)(=O)O.[Cl-].[Cl-].[K+].[K+],5.449019432067871
india,[O-2].[O-2].[O-2].[In+3].[In+3],5.451052665710449
levodopa,C1=CC(=C(C=C1CC(C(=O)O)N)O)O,5.452813148498535
l-dopa,C1=CC(=C(C=C1CC(C(=O)O)N)O)O,5.452813148498535
l-dihydroxyphenylalanine,C1=CC(=C(C=C1CC(C(=O)O)N)O)O,5.452813148498535
5-caffeoylquinic acid,C1C(C(C(CC1(C(=O)O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)O,5.454239845275879
chlorogenic acid,C1C(C(C(CC1(C(=O)O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)O,5.454239845275879
dha,C1C(C(C(OC1(C(=O)O)O)C(=O)O)O)O,5.458706855773926
tryptamine,C1=CC=C2C(=C1)C(=CN2)CCN,5.459493637084961
taurine alpha-ketoglutarate,C(CC(=O)O)C(=O)C(=O)O.C(CS(=O)(=O)O)N,5.462044715881348
borneol,CC1(C2CCC1(C(C2)O)C)C,5.468083381652832
ptc,C1=CC=C(C=C1)NC(=S)N,5.469855308532715
petunidin,COC1=CC(=CC(=C1O)O)C2=[O+]C3=CC(=CC(=C3C=C2O)O)O.[Cl-],5.46995735168457
mag phos,O.O.O.OP(=O)([O-])[O-].[Mg+2],5.470773696899414
magnesia phosphorica,O.O.O.OP(=O)([O-])[O-].[Mg+2],5.470773696899414
glucosamine sulfate potassium salt,C(C(C(C(C(C=O)NS(=O)(=O)[O-])O)O)O)O.[K+],5.472931861877441
d-glucosamine sulfate 2kcl,C(C(C(C(C(C=O)NS(=O)(=O)[O-])O)O)O)O.[K+],5.472931861877441
genistin,C1=CC(=CC=C1C2=COC3=CC(=CC(=C3C2=O)O)OC4C(C(C(C(O4)CO)O)O)O)O,5.473084449768066
l-arginine l-aspartate,C(CC(C(=O)O)N)CN=C(N)N.C(C(C(=O)O)N)C(=O)O,5.473237037658691
l-arginine aspartate,C(CC(C(=O)O)N)CN=C(N)N.C(C(C(=O)O)N)C(=O)O,5.473237037658691
caffeine citrate,CN1C=NC2=C1C(=O)N(C(=O)N2C)C.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,5.474013328552246
ferric glycinate,C(C(=O)[O-])N.C(C(=O)[O-])N.C(C(=O)[O-])N.[Fe+3],5.4778289794921875
docosahexaenoic acid ethyl ester,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC,5.481136322021484
palmitoleic acid,CCCCCCC=CCCCCCCCC(=O)O,5.482114791870117
glycine propionyl l-carnitine hydrochloride,CCC(=O)OC(CC(=O)O)C[N+](C)(C)C.C(C(=O)O)N.[Cl-],5.4841156005859375
sodium carboxymethyl cellulose,CC(=O)O.C(C(C(C(C(C=O)O)O)O)O)O.[Na],5.484906196594238
silver nitrate,[N+](=O)([O-])[O-].[Ag+],5.486677169799805
pangamic acid,CN(C)CC(=O)OCC(C(C(C(C(=O)O)O)O)O)O,5.487179756164551
enoxin,CCN1C=C(C(=O)C2=CC(=C(N=C21)N3CCNCC3)F)C(=O)O,5.487404823303223
apigenin,C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O,5.48746395111084
